15682,7801,4,5,2,4.5
15683,7802,6,2,2,4.0
15684,7802,2,8,1,3.5
15685,7802,5,10,2,4.5
15686,7803,1,8,1,3.0
15687,7803,4,5,1,4.5
15688,7804,4,8,2,4.5
15689,7805,1,7,1,3.0
15690,7805,3,10,2,4.0
15691,7806,4,4,2,4.5
15692,7806,4,10,1,4.5
15693,7807,5,1,2,4.5
15694,7808,6,9,1,4.0
15695,7808,6,5,1,4.0
15696,7808,4,8,1,4.5
15697,7809,2,4,1,3.5
15698,7809,5,3,2,4.5
15699,7810,5,6,2,4.5
15700,7810,4,5,1,4.5
15701,7810,4,9,2,4.5
15702,7811,5,1,2,4.5
15703,7811,1,3,1,3.0
15704,7811,5,1,2,4.5
15705,7812,4,10,1,4.5
15706,7813,3,9,1,4.0
15707,7814,2,3,2,3.5
15708,7815,3,6,1,4.0
15709,7815,4,4,2,4.5
15710,7816,5,7,2,4.5
15711,7816,2,6,2,3.5
15712,7816,1,1,1,3.0
15713,7817,5,9,2,4.5
15714,7817,5,3,2,4.5
15715,7818,4,4,1,4.5
15716,7818,5,2,1,4.5
15717,7818,5,7,2,4.5
15718,7819,2,9,2,3.5
15719,7819,5,9,1,4.5
15720,7820,3,10,2,4.0
15721,7821,2,7,1,3.5
15722,7821,4,10,1,4.5
15723,7822,5,4,1,4.5
15724,7822,1,2,1,3.0
15725,7823,4,6,1,4.5
15726,7823,3,5,1,4.0
15727,7823,5,6,1,4.5
15728,7824,6,8,1,4.0
15729,7825,5,6,2,4.5
15730,7825,4,9,1,4.5
15731,7825,5,10,2,4.5
15732,7826,5,4,2,4.5
15733,7826,4,2,1,4.5
15734,7826,4,4,2,4.5
15735,7827,6,7,2,4.0
15736,7827,2,4,2,3.5
15737,7827,1,8,2,3.0
15738,7828,4,9,1,4.5
15739,7829,1,5,1,3.0
15740,7830,5,5,1,4.5
15741,7831,4,6,2,4.5
15742,7832,1,2,2,3.0
15743,7832,5,1,1,4.5
15744,7832,5,7,1,4.5
15745,7833,4,6,2,4.5
15746,7833,5,7,2,4.5
15747,7833,4,3,1,4.5
15748,7834,2,1,1,3.5
15749,7835,1,9,1,3.0
15750,7835,4,9,1,4.5
15751,7835,5,2,2,4.5
15752,7836,5,9,1,4.5
15753,7836,6,3,1,4.0
15754,7836,2,8,2,3.5
15755,7837,4,10,1,4.5
15756,7838,5,4,2,4.5
15757,7838,4,7,2,4.5
15758,7839,5,9,2,4.5
15759,7840,6,10,2,4.0
15760,7841,4,3,2,4.5
15761,7842,5,8,2,4.5
15762,7842,5,6,1,4.5
15763,7842,3,10,2,4.0
15764,7843,3,2,1,4.0
15765,7844,6,5,1,4.0
15766,7844,4,3,2,4.5
15767,7845,4,6,1,4.5
15768,7845,1,6,1,3.0
15769,7845,4,5,1,4.5
15770,7846,4,5,2,4.5
15771,7847,4,5,2,4.5
15772,7848,4,5,1,4.5
15773,7849,2,2,2,3.5
15774,7849,4,7,2,4.5
15775,7850,4,8,2,4.5
15776,7850,5,7,1,4.5
15777,7850,3,7,1,4.0
15778,7851,4,4,1,4.5
15779,7851,6,4,1,4.0
15780,7852,5,3,2,4.5
15781,7852,4,7,2,4.5
15782,7852,4,6,1,4.5
15783,7853,4,8,2,4.5
15784,7853,4,5,2,4.5
15785,7854,6,9,2,4.0
15786,7854,4,8,2,4.5
15787,7854,3,4,2,4.0
15788,7855,5,10,1,4.5
15789,7855,6,5,1,4.0
15790,7856,4,1,2,4.5
15791,7856,3,9,2,4.0
15792,7856,5,5,2,4.5
15793,7857,4,10,1,4.5
15794,7857,4,10,2,4.5
15795,7857,1,7,1,3.0
15796,7858,5,7,1,4.5
15797,7858,2,8,2,3.5
15798,7859,3,6,2,4.0
15799,7860,4,4,1,4.5
15800,7860,2,2,1,3.5
15801,7860,5,2,1,4.5
15802,7861,4,10,2,4.5
15803,7862,4,8,2,4.5
15804,7862,5,3,2,4.5
15805,7862,5,9,2,4.5
15806,7863,4,4,1,4.5
15807,7864,4,4,2,4.5
15808,7864,4,10,2,4.5
15809,7864,4,6,1,4.5
15810,7865,4,9,1,4.5
15811,7866,6,1,1,4.0
15812,7867,4,9,2,4.5
15813,7867,5,3,2,4.5
15814,7868,4,3,1,4.5
15815,7868,1,3,2,3.0
15816,7868,4,1,2,4.5
15817,7869,5,9,2,4.5
15818,7869,3,7,1,4.0
15819,7869,5,3,2,4.5
15820,7870,5,5,1,4.5
15821,7871,1,7,2,3.0
15822,7871,4,1,2,4.5
15823,7871,4,2,2,4.5
15824,7872,5,4,2,4.5
15825,7872,4,2,1,4.5
15826,7872,3,7,2,4.0
15827,7873,5,5,2,4.5
15828,7873,4,3,2,4.5
15829,7873,3,6,1,4.0
15830,7874,6,3,1,4.0
15831,7875,1,10,1,3.0
15832,7875,5,6,1,4.5
15833,7876,2,8,1,3.5
15834,7877,4,8,1,4.5
15835,7877,4,10,2,4.5
15836,7877,2,9,2,3.5
15837,7878,4,6,2,4.5
15838,7879,6,4,2,4.0
15839,7879,4,7,2,4.5
15840,7879,5,6,1,4.5
15841,7880,5,4,2,4.5
15842,7880,4,4,2,4.5
15843,7880,6,9,2,4.0
15844,7881,4,1,2,4.5
15845,7881,4,4,2,4.5
15846,7881,4,5,1,4.5
15847,7882,3,10,2,4.0
15848,7882,6,3,1,4.0
15849,7883,5,3,2,4.5
15850,7884,6,3,1,4.0
15851,7884,4,6,2,4.5
15852,7885,6,3,2,4.0
15853,7886,5,4,2,4.5
15854,7887,4,1,2,4.5
15855,7887,5,10,1,4.5
15856,7887,4,10,1,4.5
15857,7888,2,9,2,3.5
15858,7888,6,8,2,4.0
15859,7888,1,1,1,3.0
15860,7889,5,10,1,4.5
15861,7890,4,9,2,4.5
15862,7890,4,10,2,4.5
15863,7891,5,10,1,4.5
15864,7892,3,1,1,4.0
15865,7892,4,1,2,4.5
15866,7892,5,2,1,4.5
15867,7893,6,2,1,4.0
15868,7893,4,5,2,4.5
15869,7893,1,1,2,3.0
15870,7894,4,2,1,4.5
15871,7894,4,10,1,4.5
15872,7894,2,9,2,3.5
15873,7895,4,9,1,4.5
15874,7895,5,3,2,4.5
15875,7896,6,9,2,4.0
15876,7896,4,3,2,4.5
15877,7897,5,8,2,4.5
15878,7897,4,6,1,4.5
15879,7897,4,9,2,4.5
15880,7898,4,1,1,4.5
15881,7898,5,6,1,4.5
15882,7898,5,6,1,4.5
15883,7899,1,5,1,3.0
15884,7900,5,7,1,4.5
15885,7901,5,4,1,4.5
15886,7902,4,9,1,4.5
15887,7902,4,1,2,4.5
15888,7902,5,10,1,4.5
15889,7903,4,3,1,4.5
15890,7904,1,2,1,3.0
15891,7904,4,8,1,4.5
15892,7904,5,3,2,4.5
15893,7905,6,6,2,4.0
15894,7906,4,1,2,4.5
15895,7907,3,9,2,4.0
15896,7907,3,3,1,4.0
15897,7907,4,2,1,4.5
15898,7908,3,4,1,4.0
15899,7908,1,10,1,3.0
15900,7908,2,10,2,3.5
15901,7909,5,4,2,4.5
15902,7909,3,4,1,4.0
15903,7910,6,3,2,4.0
15904,7910,1,2,1,3.0
15905,7910,3,1,2,4.0
15906,7911,6,3,2,4.0
15907,7911,4,8,2,4.5
15908,7912,4,7,2,4.5
15909,7913,5,10,1,4.5
15910,7914,3,9,2,4.0
15911,7914,5,4,1,4.5
15912,7915,2,7,1,3.5
15913,7915,1,10,1,3.0
15914,7916,6,2,2,4.0
15915,7916,5,10,2,4.5
15916,7917,6,9,2,4.0
15917,7918,4,8,1,4.5
15918,7918,4,7,2,4.5
15919,7919,5,10,1,4.5
15920,7920,6,3,1,4.0
15921,7920,4,3,1,4.5
15922,7920,4,8,2,4.5
15923,7921,5,6,1,4.5
15924,7921,4,9,1,4.5
15925,7921,3,1,2,4.0
15926,7922,4,8,2,4.5
15927,7922,5,6,1,4.5
15928,7922,5,7,2,4.5
15929,7923,5,4,1,4.5
15930,7923,1,1,1,3.0
15931,7923,1,10,1,3.0
15932,7924,5,3,2,4.5
15933,7925,5,10,1,4.5
15934,7926,5,10,2,4.5
15935,7927,4,2,1,4.5
15936,7927,5,4,1,4.5
15937,7927,6,2,2,4.0
15938,7928,4,1,1,4.5
15939,7928,6,6,1,4.0
15940,7929,4,9,1,4.5
15941,7930,5,9,1,4.5
15942,7930,6,6,1,4.0
15943,7930,1,1,2,3.0
15944,7931,4,9,2,4.5
15945,7931,1,3,2,3.0
15946,7932,5,7,2,4.5
15947,7932,3,1,2,4.0
15948,7932,5,5,2,4.5
15949,7933,5,2,1,4.5
15950,7934,6,1,2,4.0
15951,7935,6,3,1,4.0
15952,7935,4,9,1,4.5
15953,7936,5,9,1,4.5
15954,7937,5,4,1,4.5
15955,7937,4,2,2,4.5
15956,7938,5,7,2,4.5
15957,7939,6,6,1,4.0
15958,7939,4,6,2,4.5
15959,7940,2,7,1,3.5
15960,7940,5,2,2,4.5
15961,7940,4,6,1,4.5
15962,7941,4,1,1,4.5
15963,7942,5,9,2,4.5
15964,7942,4,8,1,4.5
15965,7942,2,2,2,3.5
15966,7943,4,1,1,4.5
15967,7943,4,5,2,4.5
15968,7944,4,1,1,4.5
15969,7944,6,9,1,4.0
15970,7945,5,5,1,4.5
15971,7945,6,3,2,4.0
15972,7945,5,7,1,4.5
15973,7946,4,1,1,4.5
15974,7946,5,4,2,4.5
15975,7946,5,2,1,4.5
15976,7947,4,9,1,4.5
15977,7947,4,8,2,4.5
15978,7947,1,7,2,3.0
15979,7948,2,8,1,3.5
15980,7948,5,3,1,4.5
15981,7949,5,6,1,4.5
15982,7950,2,9,2,3.5
15983,7950,4,4,1,4.5
15984,7951,4,3,1,4.5
15985,7952,4,9,1,4.5
15986,7952,1,10,1,3.0
15987,7952,5,1,2,4.5
15988,7953,4,4,1,4.5
15989,7953,1,2,2,3.0
15990,7954,5,10,1,4.5
15991,7955,5,8,2,4.5
15992,7955,5,6,1,4.5
15993,7955,4,5,2,4.5
15994,7956,4,7,2,4.5
15995,7956,5,3,1,4.5
15996,7957,2,7,1,3.5
15997,7958,4,8,1,4.5
15998,7959,5,4,1,4.5
15999,7959,1,3,1,3.0
16000,7960,3,9,1,4.0
16001,7960,4,4,2,4.5
16002,7960,4,6,2,4.5
16003,7961,4,7,2,4.5
16004,7961,4,2,1,4.5
16005,7962,3,6,1,4.0
16006,7962,4,6,2,4.5
16007,7962,5,7,1,4.5
16008,7963,5,10,2,4.5
16009,7963,3,4,2,4.0
16010,7963,5,3,2,4.5
16011,7964,6,10,2,4.0
16012,7964,5,9,2,4.5
16013,7965,2,2,1,3.5
16014,7966,6,7,2,4.0
16015,7966,4,10,1,4.5
16016,7967,4,4,1,4.5
16017,7967,4,6,1,4.5
16018,7967,4,3,1,4.5
16019,7968,1,10,2,3.0
16020,7968,3,9,1,4.0
16021,7968,3,5,2,4.0
16022,7969,4,4,1,4.5
16023,7969,5,4,1,4.5
16024,7970,3,9,1,4.0
16025,7971,5,8,2,4.5
16026,7971,5,6,1,4.5
16027,7971,3,9,2,4.0
16028,7972,5,8,2,4.5
16029,7972,1,10,1,3.0
16030,7973,5,2,1,4.5
16031,7973,6,9,2,4.0
16032,7973,5,7,2,4.5
16033,7974,5,1,2,4.5
16034,7974,4,6,1,4.5
16035,7974,6,2,1,4.0
16036,7975,6,4,1,4.0
16037,7975,1,4,1,3.0
16038,7976,6,5,1,4.0
16039,7976,5,7,2,4.5
16040,7977,5,8,1,4.5
16041,7977,3,5,2,4.0
16042,7978,5,8,2,4.5
16043,7978,4,10,1,4.5
16044,7978,2,7,2,3.5
16045,7979,2,8,1,3.5
16046,7980,6,10,2,4.0
16047,7981,4,4,2,4.5
16048,7981,4,7,1,4.5
16049,7982,4,10,1,4.5
16050,7983,3,8,1,4.0
16051,7984,4,3,2,4.5
16052,7985,6,6,1,4.0
16053,7986,2,6,2,3.5
16054,7986,2,4,1,3.5
16055,7987,6,7,1,4.0
16056,7988,4,9,1,4.5
16057,7988,4,4,1,4.5
16058,7989,5,3,1,4.5
16059,7989,1,1,2,3.0
16060,7989,5,6,1,4.5
16061,7990,5,6,2,4.5
16062,7990,5,9,2,4.5
16063,7991,3,8,1,4.0
16064,7991,5,9,1,4.5
16065,7991,4,5,2,4.5
16066,7992,5,10,1,4.5
16067,7993,5,1,1,4.5
16068,7993,4,9,2,4.5
16069,7993,4,1,1,4.5
16070,7994,5,3,2,4.5
16071,7994,4,3,1,4.5
16072,7995,6,7,1,4.0
16073,7996,1,9,1,3.0
16074,7996,1,10,1,3.0
16075,7996,5,3,2,4.5
16076,7997,5,5,1,4.5
16077,7998,4,1,2,4.5
16078,7999,1,4,1,3.0
16079,7999,5,4,2,4.5
16080,7999,4,1,1,4.5
16081,8000,4,8,2,4.5
16082,8000,4,7,1,4.5
16083,8000,2,2,1,3.5
16084,8001,6,1,1,4.0
16085,8002,2,6,2,3.5
16086,8002,2,6,2,3.5
16087,8003,5,3,2,4.5
16088,8004,6,5,1,4.0
16089,8005,2,2,2,3.5
16090,8005,6,5,2,4.0
16091,8005,4,5,1,4.5
16092,8006,2,5,2,3.5
16093,8007,3,2,2,4.0
16094,8008,4,2,1,4.5
16095,8008,5,4,1,4.5
16096,8009,1,3,1,3.0
16097,8010,5,9,2,4.5
16098,8011,5,1,2,4.5
16099,8011,4,7,1,4.5
16100,8011,5,5,1,4.5
16101,8012,1,5,1,3.0
16102,8013,6,7,2,4.0
16103,8013,2,2,2,3.5
16104,8014,4,5,1,4.5
16105,8015,5,7,1,4.5
16106,8015,3,3,2,4.0
16107,8015,5,8,1,4.5
16108,8016,5,2,1,4.5
16109,8016,4,4,2,4.5
16110,8016,5,1,1,4.5
16111,8017,5,10,1,4.5
16112,8017,4,6,2,4.5
16113,8018,5,9,2,4.5
16114,8018,5,8,1,4.5
16115,8018,5,2,2,4.5
16116,8019,1,6,1,3.0
16117,8020,1,3,2,3.0
16118,8021,5,6,2,4.5
16119,8022,4,7,1,4.5
16120,8023,5,4,2,4.5
16121,8024,5,5,1,4.5
16122,8024,5,3,2,4.5
16123,8024,4,9,1,4.5
16124,8025,1,1,1,3.0
16125,8025,6,10,2,4.0
16126,8026,4,5,2,4.5
16127,8026,4,7,2,4.5
16128,8026,1,2,2,3.0
16129,8027,1,3,1,3.0
16130,8028,3,6,1,4.0
16131,8028,5,8,1,4.5
16132,8028,5,9,1,4.5
16133,8029,4,3,1,4.5
16134,8029,2,7,2,3.5
16135,8030,5,2,2,4.5
16136,8030,2,10,1,3.5
16137,8031,4,3,1,4.5
16138,8031,5,10,1,4.5
16139,8031,3,3,1,4.0
16140,8032,5,2,2,4.5
16141,8032,4,8,1,4.5
16142,8033,5,9,2,4.5
16143,8033,5,2,2,4.5
16144,8034,4,5,1,4.5
16145,8035,4,7,2,4.5
16146,8035,2,2,1,3.5
16147,8036,2,9,2,3.5
16148,8036,5,3,2,4.5
16149,8037,4,2,1,4.5
16150,8038,3,2,2,4.0
16151,8038,5,3,1,4.5
16152,8039,4,8,1,4.5
16153,8040,3,6,1,4.0
16154,8041,1,3,2,3.0
16155,8041,2,8,2,3.5
16156,8042,5,4,1,4.5
16157,8042,6,3,2,4.0
16158,8042,3,8,1,4.0
16159,8043,5,8,2,4.5
16160,8044,5,4,1,4.5
16161,8044,4,4,1,4.5
16162,8045,4,10,2,4.5
16163,8045,4,1,2,4.5
16164,8046,6,2,1,4.0
16165,8046,4,3,2,4.5
16166,8047,4,5,1,4.5
16167,8047,4,1,1,4.5
16168,8047,4,10,2,4.5
16169,8048,5,8,2,4.5
16170,8048,4,6,1,4.5
16171,8049,4,4,1,4.5
16172,8049,6,1,2,4.0
16173,8050,4,8,2,4.5
16174,8050,2,1,1,3.5
16175,8051,1,1,2,3.0
16176,8051,5,10,2,4.5
16177,8051,2,2,1,3.5
16178,8052,4,8,2,4.5
16179,8053,4,1,1,4.5
16180,8053,5,4,1,4.5
16181,8053,4,8,1,4.5
16182,8054,4,1,2,4.5
16183,8054,1,5,1,3.0
16184,8055,2,10,1,3.5
16185,8056,6,3,1,4.0
16186,8057,4,1,1,4.5
16187,8057,4,1,1,4.5
16188,8057,4,6,1,4.5
16189,8058,1,9,2,3.0
16190,8058,1,2,1,3.0
16191,8059,5,10,2,4.5
16192,8059,5,3,2,4.5
16193,8059,5,10,2,4.5
16194,8060,5,8,2,4.5
16195,8061,5,2,2,4.5
16196,8062,4,10,2,4.5
16197,8063,6,5,1,4.0
16198,8063,5,5,2,4.5
16199,8064,5,9,1,4.5
16200,8064,4,7,1,4.5
16201,8064,5,10,2,4.5
16202,8065,4,10,1,4.5
16203,8065,5,5,2,4.5
16204,8066,4,8,1,4.5
16205,8066,4,9,1,4.5
16206,8066,3,10,1,4.0
16207,8067,5,6,2,4.5
16208,8068,5,4,1,4.5
16209,8068,5,4,2,4.5
16210,8069,5,10,2,4.5
16211,8069,4,8,2,4.5
16212,8070,4,9,2,4.5
16213,8070,2,4,2,3.5
16214,8071,4,3,1,4.5
16215,8071,1,8,1,3.0
16216,8071,4,1,1,4.5
16217,8072,6,10,1,4.0
16218,8073,4,5,2,4.5
16219,8074,4,2,1,4.5
16220,8074,3,8,2,4.0
16221,8074,4,8,1,4.5
16222,8075,4,6,2,4.5
16223,8076,1,10,1,3.0
16224,8076,5,7,2,4.5
16225,8076,5,10,1,4.5
16226,8077,5,7,2,4.5
16227,8077,6,5,2,4.0
16228,8078,5,7,2,4.5
16229,8078,2,2,2,3.5
16230,8079,3,9,2,4.0
16231,8080,4,8,1,4.5
16232,8080,1,7,2,3.0
16233,8081,4,6,1,4.5
16234,8082,3,10,2,4.0
16235,8082,3,10,2,4.0
16236,8083,5,5,1,4.5
16237,8083,6,5,1,4.0
16238,8083,4,2,1,4.5
16239,8084,4,1,1,4.5
16240,8084,1,9,1,3.0
16241,8085,5,7,2,4.5
16242,8085,4,3,1,4.5
16243,8086,4,5,2,4.5
16244,8086,5,2,2,4.5
16245,8087,5,10,1,4.5
16246,8087,1,4,1,3.0
16247,8088,4,9,2,4.5
16248,8089,4,9,2,4.5
16249,8089,4,9,2,4.5
16250,8090,4,6,1,4.5
16251,8090,4,2,2,4.5
16252,8091,5,6,1,4.5
16253,8091,5,6,2,4.5
16254,8092,5,10,1,4.5
16255,8093,5,4,1,4.5
16256,8093,5,4,2,4.5
16257,8093,4,10,2,4.5
16258,8094,2,6,2,3.5
16259,8095,2,6,1,3.5
16260,8095,4,2,2,4.5
16261,8095,4,4,2,4.5
16262,8096,5,7,1,4.5
16263,8097,4,3,2,4.5
16264,8097,5,8,2,4.5
16265,8097,1,8,1,3.0
16266,8098,1,6,1,3.0
16267,8099,5,3,1,4.5
16268,8100,4,6,1,4.5
16269,8100,3,10,2,4.0
16270,8101,5,7,2,4.5
16271,8102,4,1,2,4.5
16272,8103,5,5,2,4.5
16273,8104,1,6,1,3.0
16274,8104,1,9,1,3.0
16275,8105,4,5,2,4.5
16276,8105,5,5,2,4.5
16277,8105,4,1,2,4.5
16278,8106,4,3,2,4.5
16279,8106,5,8,1,4.5
16280,8106,5,10,1,4.5
16281,8107,5,8,2,4.5
16282,8107,4,5,2,4.5
16283,8107,1,7,1,3.0
16284,8108,5,9,1,4.5
16285,8109,3,7,1,4.0
16286,8109,3,7,2,4.0
16287,8109,5,4,1,4.5
16288,8110,4,7,1,4.5
16289,8110,6,9,1,4.0
16290,8110,5,3,1,4.5
16291,8111,5,2,2,4.5
16292,8111,1,8,2,3.0
16293,8112,4,10,2,4.5
16294,8112,2,3,1,3.5
16295,8113,5,7,1,4.5
16296,8113,4,4,1,4.5
16297,8113,5,6,1,4.5
16298,8114,4,5,1,4.5
16299,8114,6,6,2,4.0
16300,8114,4,7,2,4.5
16301,8115,6,7,1,4.0
16302,8116,4,8,2,4.5
16303,8117,4,10,2,4.5
16304,8117,1,5,2,3.0
16305,8117,4,2,2,4.5
16306,8118,5,10,2,4.5
16307,8119,5,1,1,4.5
16308,8119,4,3,1,4.5
16309,8120,4,6,2,4.5
16310,8121,4,5,2,4.5
16311,8121,5,2,2,4.5
16312,8121,5,6,2,4.5
16313,8122,6,4,1,4.0
16314,8122,5,6,1,4.5
16315,8123,4,3,2,4.5
16316,8123,5,6,1,4.5
16317,8123,5,7,2,4.5
16318,8124,1,4,2,3.0
16319,8124,4,6,2,4.5
16320,8125,4,6,1,4.5
16321,8125,4,9,2,4.5
16322,8126,5,2,1,4.5
16323,8126,4,9,2,4.5
16324,8127,2,3,1,3.5
16325,8127,4,10,1,4.5
16326,8127,5,8,1,4.5
16327,8128,4,6,2,4.5
16328,8128,5,9,2,4.5
16329,8129,2,6,2,3.5
16330,8129,4,7,1,4.5
16331,8129,4,9,1,4.5
16332,8130,5,5,1,4.5
16333,8130,4,7,2,4.5
16334,8130,6,3,2,4.0
16335,8131,5,9,1,4.5
16336,8131,5,2,1,4.5
16337,8131,5,5,2,4.5
16338,8132,4,2,2,4.5
16339,8133,5,2,1,4.5
16340,8133,5,7,2,4.5
16341,8133,5,2,1,4.5
16342,8134,2,9,2,3.5
16343,8134,4,2,2,4.5
16344,8135,4,4,2,4.5
16345,8135,4,8,1,4.5
16346,8136,2,7,2,3.5
16347,8136,5,5,2,4.5
16348,8136,4,5,2,4.5
16349,8137,1,4,2,3.0
16350,8137,5,1,1,4.5
16351,8137,4,10,1,4.5
16352,8138,4,9,2,4.5
16353,8139,3,3,2,4.0
16354,8139,5,6,1,4.5
16355,8140,4,1,2,4.5
16356,8140,5,9,1,4.5
16357,8141,5,2,2,4.5
16358,8141,4,8,2,4.5
16359,8142,2,7,2,3.5
16360,8143,4,4,1,4.5
16361,8143,4,2,2,4.5
16362,8144,4,3,1,4.5
16363,8144,4,3,2,4.5
16364,8145,5,6,2,4.5
16365,8145,4,4,1,4.5
16366,8146,4,6,2,4.5
16367,8147,5,2,2,4.5
16368,8147,5,3,2,4.5
16369,8147,1,8,1,3.0
16370,8148,4,7,1,4.5
16371,8149,1,6,1,3.0
16372,8150,4,4,1,4.5
16373,8151,4,1,1,4.5
16374,8151,5,5,1,4.5
16375,8152,6,2,2,4.0
16376,8152,5,2,1,4.5
16377,8153,1,5,2,3.0
16378,8154,1,8,2,3.0
16379,8155,5,8,2,4.5
16380,8155,4,8,1,4.5
16381,8155,5,10,1,4.5
16382,8156,5,1,2,4.5
16383,8156,2,2,2,3.5
16384,8156,5,10,1,4.5
16385,8157,5,1,1,4.5
16386,8157,5,3,1,4.5
16387,8158,2,2,1,3.5
16388,8158,4,3,1,4.5
16389,8158,5,5,2,4.5
16390,8159,2,3,1,3.5
16391,8159,2,1,2,3.5
16392,8160,4,8,1,4.5
16393,8160,5,5,2,4.5
16394,8160,5,4,1,4.5
16395,8161,5,2,2,4.5
16396,8161,4,9,2,4.5
16397,8162,1,10,1,3.0
16398,8162,3,4,2,4.0
16399,8163,1,10,2,3.0
16400,8163,4,10,2,4.5
16401,8163,5,8,1,4.5
16402,8164,4,4,2,4.5
16403,8164,4,3,1,4.5
16404,8165,5,7,1,4.5
16405,8166,5,1,2,4.5
16406,8166,4,1,1,4.5
16407,8166,5,7,1,4.5
16408,8167,4,1,1,4.5
16409,8167,6,1,1,4.0
16410,8167,3,4,2,4.0
16411,8168,4,6,1,4.5
16412,8168,5,7,1,4.5
16413,8168,5,9,1,4.5
16414,8169,1,5,2,3.0
16415,8169,1,7,1,3.0
16416,8170,3,2,1,4.0
16417,8170,5,4,2,4.5
16418,8171,5,8,1,4.5
16419,8171,5,6,1,4.5
16420,8171,1,10,1,3.0
16421,8172,5,6,1,4.5
16422,8173,2,5,2,3.5
16423,8174,4,4,2,4.5
16424,8174,5,4,2,4.5
16425,8175,5,9,2,4.5
16426,8175,6,5,2,4.0
16427,8176,3,6,2,4.0
16428,8177,4,2,2,4.5
16429,8177,6,1,2,4.0
16430,8178,2,9,2,3.5
16431,8178,2,2,1,3.5
16432,8179,5,4,2,4.5
16433,8180,4,6,2,4.5
16434,8180,5,9,2,4.5
16435,8181,3,3,2,4.0
16436,8181,4,4,2,4.5
16437,8182,4,2,1,4.5
16438,8182,1,9,2,3.0
16439,8182,5,1,2,4.5
16440,8183,5,9,2,4.5
16441,8183,5,1,2,4.5
16442,8183,6,2,2,4.0
16443,8184,3,5,2,4.0
16444,8184,2,6,2,3.5
16445,8184,4,9,1,4.5
16446,8185,6,7,1,4.0
16447,8185,6,6,1,4.0
16448,8185,2,3,1,3.5
16449,8186,2,5,1,3.5
16450,8187,1,9,1,3.0
16451,8187,3,1,2,4.0
16452,8188,5,8,1,4.5
16453,8188,4,8,2,4.5
16454,8189,4,6,1,4.5
16455,8190,5,4,2,4.5
16456,8190,1,6,2,3.0
16457,8191,4,10,2,4.5
16458,8191,3,9,2,4.0
16459,8192,4,4,2,4.5
16460,8192,2,1,2,3.5
16461,8192,2,10,2,3.5
16462,8193,5,4,2,4.5
16463,8193,4,3,2,4.5
16464,8194,5,3,2,4.5
16465,8195,4,6,1,4.5
16466,8195,4,5,1,4.5
16467,8196,5,1,1,4.5
16468,8197,1,3,1,3.0
16469,8197,5,4,2,4.5
16470,8197,5,10,2,4.5
16471,8198,5,8,1,4.5
16472,8199,2,7,2,3.5
16473,8199,5,5,1,4.5
16474,8200,3,9,1,4.0
16475,8201,3,1,2,4.0
16476,8201,5,2,1,4.5
16477,8202,6,4,1,4.0
16478,8203,5,3,1,4.5
16479,8203,4,8,1,4.5
16480,8204,4,3,2,4.5
16481,8204,4,7,1,4.5
16482,8204,4,1,1,4.5
16483,8205,4,4,2,4.5
16484,8206,4,6,1,4.5
16485,8206,1,4,1,3.0
16486,8206,5,2,2,4.5
16487,8207,4,10,1,4.5
16488,8208,4,9,2,4.5
16489,8209,5,2,2,4.5
16490,8209,1,2,2,3.0
16491,8209,2,3,1,3.5
16492,8210,5,6,1,4.5
16493,8210,5,9,1,4.5
16494,8211,1,10,2,3.0
16495,8211,4,8,1,4.5
16496,8212,4,7,1,4.5
16497,8213,4,7,1,4.5
16498,8213,4,9,2,4.5
16499,8214,5,4,1,4.5
16500,8214,3,9,2,4.0
16501,8214,5,10,2,4.5
16502,8215,4,5,1,4.5
16503,8215,4,4,2,4.5
16504,8216,5,1,2,4.5
16505,8216,4,10,2,4.5
16506,8216,5,1,2,4.5
16507,8217,5,9,1,4.5
16508,8218,5,9,2,4.5
16509,8219,1,2,2,3.0
16510,8220,2,6,1,3.5
16511,8220,4,9,2,4.5
16512,8220,4,5,1,4.5
16513,8221,6,7,1,4.0
16514,8222,2,3,2,3.5
16515,8223,5,6,1,4.5
16516,8224,4,8,2,4.5
16517,8224,4,9,1,4.5
16518,8224,5,10,2,4.5
16519,8225,5,8,1,4.5
16520,8225,5,5,2,4.5
16521,8225,5,10,1,4.5
16522,8226,6,9,2,4.0
16523,8226,2,7,2,3.5
16524,8227,5,2,1,4.5
16525,8227,5,1,2,4.5
16526,8228,4,7,2,4.5
16527,8228,6,3,2,4.0
16528,8229,5,3,1,4.5
16529,8230,5,7,2,4.5
16530,8230,4,1,1,4.5
16531,8231,1,3,2,3.0
16532,8231,5,2,1,4.5
16533,8231,4,5,2,4.5
16534,8232,2,9,2,3.5
16535,8232,1,8,2,3.0
16536,8232,4,2,2,4.5
16537,8233,6,4,2,4.0
16538,8233,3,10,1,4.0
16539,8233,4,2,1,4.5
16540,8234,4,4,2,4.5
16541,8234,4,6,2,4.5
16542,8234,2,3,1,3.5
16543,8235,1,10,1,3.0
16544,8235,5,1,2,4.5
16545,8236,4,9,2,4.5
16546,8236,5,6,2,4.5
16547,8236,4,3,2,4.5
16548,8237,5,7,1,4.5
16549,8237,4,9,1,4.5
16550,8238,2,7,2,3.5
16551,8238,2,8,1,3.5
16552,8238,1,1,1,3.0
16553,8239,1,8,1,3.0
16554,8239,4,8,2,4.5
16555,8240,4,7,1,4.5
16556,8240,6,2,2,4.0
